"";"Domain";"Phylum";"Class";"Order";"Family";"Genus";"Species";"AD_DNF";"AD_EFF";"AD_INF";"AD_NFC";"AH_DNF";"AH_EFF";"AH_INF";"AH_NFC";"BE_EFF";"BE_INF";"BE_NFC";"EM_DNF";"EM_EFF";"EM_INF";"EM_NFC";"FD_DNF";"FD_EFF";"FD_INF";"FD_NFC";"FR_DNF";"FR_EFF";"FR_INF";"FR_NFC";"MN_DNF";"MN_EFF";"MN_INF";"MN_NFC";"TE_DNF";"TE_EFF";"TE_INF";"TE_NFC";"TG_DNF";"TG_EFF";"TG_INF";"TG_NFC";"TU_DNF";"TU_EFF";"TU_INF";"TU_NFC";"WT_DNF";"WT_EFF";"WT_INF";"WT_NFC";"ZR_DNF";"ZR_EFF";"ZR_NFC";"ZR~R1_INF";"ZR~R2_INF";"ZR~R3_INF"
"74";"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"uncultured|archaeon";"uncultured|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"75";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"02-02-504";"uncultured|archaeon";"uncultured|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
"76";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"C19A";"uncultured|euryarchaeote";"uncultured|euryarchaeote";14;11;13;14;0;0;21;8;0;0;2;4;1;5;2;3;5;4;2;0;0;3;0;25;4;12;20;0;10;4;5;3;0;6;0;5;5;6;0;0;4;1;0;4;0;31;10;8;30
"77";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"LR-13";"uncultured|archaeon";"uncultured|archaeon";0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"78";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanocorpusculaceae";"Methanocorpusculum";"Methanocorpusculum|bavaricum|DSM|4179";0;11;7;0;0;0;5;0;0;3;0;0;0;0;0;0;0;34;0;0;14;4;0;0;0;9;0;0;5;4;0;0;0;4;0;0;0;4;0;0;1;3;0;0;0;1;4;4;9
"79";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanocorpusculaceae";"Methanocorpusculum";"Methanocorpusculum|labreanum|Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"80";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanocorpusculaceae";"Methanocorpusculum";"uncultured|archaeon";2;13;24;8;0;2;30;0;0;12;0;4;1;9;1;10;25;155;0;0;29;17;0;2;3;36;2;2;52;19;2;0;0;10;0;0;10;10;0;2;14;15;0;0;0;4;53;13;41
"81";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanocorpusculaceae";"Methanocorpusculum";"uncultured|euryarchaeote";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"82";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanocorpusculaceae";"Methanocorpusculum";"uncultured|Methanocorpusculum|sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"83";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"archaeon|enrichment|culture|clone|C1-38C-A";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"84";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"archaeon|enrichment|culture|clone|C4-10C-A";9;41;67;9;4;2;98;5;20;70;1;0;0;1;0;2;0;0;0;0;10;0;0;1;0;16;0;1;0;5;0;1;0;1;0;0;16;8;0;0;1;0;0;0;0;4;7;3;12
"85";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"bacterium|enrichment|culture|clone|F8|1.705-A13";10;103;200;21;9;5;191;18;15;100;1;0;0;4;0;21;12;0;8;0;2;0;0;3;0;63;1;4;15;20;7;0;0;0;0;0;54;13;0;1;1;4;0;6;5;10;159;78;165
"86";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"Methanoculleus|bourgensis";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"87";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"Methanoculleus|marisnigri";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"88";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"Methanoculleus|sp.|CYW4";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"89";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"Methanoculleus|sp.|enrichment|culture|clone|AP17";0;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"90";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"Methanoculleus|sp.|SLH121";0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"91";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"Methanoculleus|thermophilus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"92";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"uncultured|archaeon";579;472;960;687;54;67;1909;156;156;591;22;12;0;19;4;44;24;18;20;2;107;3;6;34;1;317;33;46;69;109;44;15;8;3;0;2;250;90;7;11;5;11;4;16;16;76;593;289;550
"93";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"uncultured|bacterium";40;291;365;31;39;20;936;57;146;663;10;1;0;14;0;11;1;8;4;0;70;4;0;7;0;187;6;5;26;15;2;1;5;2;1;2;149;57;1;1;2;3;0;4;4;15;110;67;142
"94";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"uncultured|euryarchaeote";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"95";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"uncultured|Methanoculleus|sp";17;71;181;14;6;4;192;17;11;82;2;0;0;1;0;17;1;12;17;0;3;0;0;1;0;71;2;7;12;16;2;0;0;0;0;0;51;8;1;0;1;0;0;0;1;10;128;78;151
"96";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"uncultured|methanogenic|archaeon";4;12;16;0;5;1;48;4;13;17;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;6;1;0;0;1;0;0;0;0;1;0;5;1;1;0;0;0;0;0;0;2;13;0;3
"97";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"uncultured|Methanomicrobiaceae|archaeon";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"98";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"uncultured|Methanomicrobiales|archaeon";4;42;60;10;1;4;147;7;22;139;3;0;0;3;0;4;0;0;1;0;10;0;0;1;1;42;0;0;3;7;0;0;0;2;0;2;15;11;0;1;1;2;0;0;0;0;20;19;24
"99";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"uncultured|Methanosarcina|sp";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"100";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";"unidentified|archaeon";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"101";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanofollis";"Methanofollis|liminatans|DSM|4140";0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"102";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanofollis";"Methanofollis|sp.|YCM2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"103";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanofollis";"uncultured|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1
"104";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanofollis";"uncultured|Methanomicrobiaceae|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"105";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanogenium";"Methanogenium|marinum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"106";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanogenium";"uncultured|archaeon";0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;111;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;1;1
"107";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanogenium";"uncultured|Methanogenium|sp";0;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;1;65;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
"108";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanolacinia";"Methanolacinia|petrolearia|DSM|11571";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"109";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanomicrobium";"uncultured|archaeon";0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
"110";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanomicrobium";"uncultured|compost|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"111";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanomicrobium";"uncultured|methanogenic|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"112";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanomicrobium";"uncultured|Methanomicrobiales|archaeon";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"113";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanomicrobium";"uncultured|rumen|archaeon";0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
"114";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoplanus";"uncultured|euryarchaeote";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"115";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"uncultured";"uncultured|archaeon";0;0;7;0;0;0;4;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2
"116";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"uncultured";"uncultured|Methanoplanus|sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"117";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"uncultured|euryarchaeote";"uncultured|euryarchaeote";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"118";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiales|Incertae|Sedis";"Methanocalculus";"Methanocalculus|chunghsingensis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"119";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiales|Incertae|Sedis";"Methanocalculus";"Methanocalculus|sp.|enrichment|culture|clone|AF10";0;0;0;0;1;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"120";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiales|Incertae|Sedis";"Methanocalculus";"uncultured|archaeon";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"121";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiales|Incertae|Sedis";"Methanocalculus";"uncultured|Methanocalculus|sp";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"122";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanolinea";"Methanolinea|tarda|NOBI-1";0;0;0;0;7;2;47;13;0;0;0;5;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;8;5;2;9
"123";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanolinea";"uncultured|archaeon";4;6;6;2;22;13;148;83;0;2;0;26;0;8;5;10;1;0;1;0;0;0;2;1;0;5;0;0;41;40;4;13;1;1;7;0;5;10;1;211;144;20;77;363;3;1229;154;85;185
"124";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanolinea";"uncultured|bacterium";0;0;0;0;0;0;1;0;2;0;0;2;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;10;19;25;22;0;0;0;0;0;1;1;0;4;2;2;6;14;0;34;6;1;7
"125";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanolinea";"uncultured|euryarchaeote";0;0;0;0;5;8;107;25;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"126";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanolinea";"uncultured|Methanoculleus|sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1
"127";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanolinea";"uncultured|Methanolinea|sp";0;0;0;0;6;1;42;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;5;0;20;32;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0
"128";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanolinea";"uncultured|Methanomicrobiales|archaeon";0;0;0;0;1;0;10;9;0;0;0;3;0;2;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3;3;61;47;6;23;162;1;468;62;49;83
"129";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanolinea";"unidentified|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"130";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanoregula";"Methanoregula|boonei";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"131";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanoregula";"Methanoregula|boonei|6A8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"132";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanoregula";"Methanoregula|formicica|SMSP";0;1;1;0;1;1;53;9;1;3;0;0;0;3;0;0;0;2;0;0;5;5;0;0;0;2;0;0;4;1;0;0;2;2;0;0;0;0;0;0;1;4;0;0;3;0;6;4;8
"133";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanoregula";"toluene-degrading|methanogenic|consortium|archaeon";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"134";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanoregula";"uncultured|archaeon";1;18;67;0;3;3;75;9;13;15;0;0;0;22;0;1;13;63;1;0;28;20;0;16;0;29;12;2;32;16;0;0;12;12;0;0;16;6;1;1;3;33;0;7;3;11;54;45;43
"135";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanoregula";"uncultured|archaeon|WCHD3-07";0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"136";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanoregula";"uncultured|bacterium";0;0;0;1;0;0;2;0;1;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;5;0;1;1;0;0;0;1;0;0;0;0;1;0;0;3;0;2;0;0;1;2;1
"137";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanoregula";"uncultured|euryarchaeote";0;8;38;1;1;0;21;0;8;4;0;0;0;14;0;1;4;26;3;0;12;6;0;0;0;11;13;4;16;3;0;0;8;7;0;1;8;6;1;0;2;6;0;0;3;2;27;25;29
"138";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanoregula";"uncultured|methanogenic|archaeon";0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"139";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanoregula";"uncultured|Methanomicrobia|archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;1;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0
"140";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanoregula";"uncultured|Methanomicrobiales|archaeon";0;0;12;6;0;0;7;0;4;5;0;0;0;5;0;0;1;17;0;0;1;11;0;0;0;4;0;0;13;5;0;0;0;1;0;0;5;4;0;0;0;4;0;0;0;0;22;15;24
"141";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanoregula";"uncultured|Methanoregula|sp";2;7;19;2;0;0;9;0;3;3;0;0;0;3;0;0;1;16;0;0;6;2;0;0;0;7;1;0;7;3;0;0;8;2;0;0;13;3;0;0;0;1;0;1;1;1;16;14;17
"142";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanoregula";"uncultured|prokaryote";0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;6;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1
"143";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanosphaerula";"Methanosphaerula|palustris|E1-9c";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"144";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanosphaerula";"uncultured|archaeon";0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"145";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanoregulaceae";"Methanosphaerula";"uncultured|euryarchaeote";0;0;2;1;0;0;0;0;0;0;0;6;0;2;3;0;0;5;0;0;2;0;0;2;0;0;0;0;0;3;0;1;0;0;0;0;1;0;0;0;0;2;0;0;0;0;1;2;1
"146";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanospirillaceae";"Methanospirillum";"archaeon|enrichment|culture|clone|A14";0;0;5;1;0;0;2;2;5;5;0;1;0;0;0;0;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;2;0;0;2;1;0;0;0;1;1;0;2
"147";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanospirillaceae";"Methanospirillum";"archaeon|enrichment|culture|clone|A5_A";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;1;0;0;0;0;0;1;2
"148";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanospirillaceae";"Methanospirillum";"archaeon|enrichment|culture|clone|C3-33C-A";3;2;0;4;0;0;27;0;2;10;0;1;0;1;0;4;0;2;0;0;3;3;0;0;0;2;3;0;3;0;0;0;0;0;0;0;3;1;1;1;2;0;0;4;0;2;7;4;14
"149";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanospirillaceae";"Methanospirillum";"Methanospirillum|hungatei";8;16;13;7;2;0;57;2;0;6;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;9;3;32;16;10;22
"150";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanospirillaceae";"Methanospirillum";"Methanospirillum|lacunae";2;6;7;1;0;0;7;0;8;3;0;0;3;15;2;2;2;33;0;0;5;4;0;0;0;8;2;0;2;5;0;0;0;8;0;2;7;7;0;0;1;11;0;0;0;3;15;8;11
