"";"Supergroup";"Phylum";"Class";"Order";"Family";"Genus";"Species";"AD_DNF";"AD_EFF";"AD_INF";"AD_NFC";"AH_DNF";"AH_EFF";"AH_INF";"AH_NFC";"BE_EFF";"BE_INF";"BE_NFC";"EM_DNF";"EM_EFF";"EM_INF";"EM_NFC";"FD_DNF";"FD_EFF";"FD_INF";"FD_NFC";"FR_DNF";"FR_EFF";"FR_INF";"FR_NFC";"MN_DNF";"MN_EFF";"MN_INF";"MN_NFC";"TE_DNF";"TE_EFF";"TE_INF";"TE_NFC";"TG_DNF";"TG_EFF";"TG_INF";"TG_NFC";"TU_DNF";"TU_EFF";"TU_INF";"TU_NFC";"WT_DNF";"WT_EFF";"WT_INF";"WT_NFC";"ZR_DNF";"ZR_EFF";"ZR_INF";"ZR_NFC"
"84";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Parameciidae";"Paramecium";"Paramecium_caudatum";0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0
"85";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Parameciidae";"Paramecium";"Paramecium_chlorelligerum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"86";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Parameciidae";"Paramecium";"Paramecium_jenningsi";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"87";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Parameciidae";"Paramecium";"Paramecium_multimicronucleatum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"88";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Parameciidae";"Paramecium";"Paramecium_nephridiatum";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"89";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Parameciidae";"Paramecium";"Paramecium_sp";0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
"90";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Parameciidae";"Paramecium";"Paramecium_tetraurelia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"91";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peniculia";"Peniculida";"Frontonia_2";"Frontonia_2_elegans";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"92";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"OLIGO2";"OLIGO2_X";"OLIGO2_X_sp";1;0;3;0;4;0;3;2;37;5;107;0;0;1;0;0;2;0;0;2;0;0;2;0;0;0;0;0;5;2;0;0;0;0;0;0;0;3;0;0;0;1;2;0;0;1;0
"93";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"OLIGO3";"OLIGO3_X";"OLIGO3_X_sp";0;0;0;0;0;0;0;0;4;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
"94";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Operculariidae";"OLIGO1";"OLIGO1_sp";14;4;0;17;53;0;0;15;4;0;14;4;2;0;3;4;0;0;4;0;0;0;0;1;1;0;2;14;4;0;9;1;5;1;36;0;0;0;2;0;0;0;16;18;2;0;11
"95";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Operculariidae";"Opercularia";"Opercularia_microdiscum";1;0;0;2;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;1
"96";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Operculariidae";"Operculariidae_X";"Operculariidae_X_sp";15;3;0;7;35;0;0;11;7;0;26;8;9;0;9;1;0;0;2;0;0;1;0;0;0;0;7;13;7;0;10;8;5;0;19;1;0;0;2;4;4;2;14;14;0;0;11
"97";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Scyphidiidae_1";"Scyphidia";"Scyphidia_ubiquita";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0
"98";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Scyphidiidae_1";"Scyphidiidae_1_X";"Scyphidiidae_1_X_sp";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
"99";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Apocarchesium";"Apocarchesium_arndti";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"100";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Apocarchesium";"Apocarchesium_rosettum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0
"101";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Astylozoon";"Astylozoon_enriquesi";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
"102";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Campanella";"Campanella_umbellaria";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"103";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Carchesium";"Carchesium_polypinum";0;1;0;0;3;17;5;7;119;15;18;0;2;0;0;0;0;0;0;3;114;2;4;0;3;0;0;4;22;0;13;2;2;0;2;0;0;0;0;2;27;0;1;1;6;0;2
"104";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Epicarchesium";"Epicarchesium_abrae";1;3;0;0;0;1;0;0;0;0;0;0;2;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;2;0;6;0;0;0;0;0;2;0;6;7;2;1;6
"105";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Epistylis";"Epistylis_camprubii";0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;6;0;0;12;0;1;7
"106";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Epistylis";"Epistylis_galea";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"107";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Epistylis";"Epistylis_plicatilis";4;0;0;0;2;0;0;2;2;0;1;3;3;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;1;0;0
"108";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Epistylis";"Epistylis_portoalegrensis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"109";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Epistylis";"Epistylis_riograndensis";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"110";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Epistylis";"Epistylis_wuhanensis";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;4;0;0;2
"111";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Myoschiston";"Myoschiston_duplicatum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"112";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Ophrydium";"Ophrydium_versatile";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1
"113";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Opisthonecta";"Opisthonecta_henneguyi";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"114";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Pseudovorticella";"Pseudovorticella_paracratera";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0
"115";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Pseudovorticella";"Pseudovorticella_punctata";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"116";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Sessilida_X";"Sessilida_X_sp";136;181;15;212;659;246;72;715;405;65;227;343;723;0;306;297;157;19;229;553;2208;75;546;466;339;4;288;257;431;42;382;116;168;12;251;650;209;13;385;61;766;30;166;805;279;181;528
"117";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Telotrochidium";"Telotrochidium_matiense";0;0;0;0;1;0;1;0;0;0;2;0;0;2;0;1;0;0;0;2;0;0;4;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;3;0;2;5
"118";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Vorticella";"Vorticella_aequilata";1;4;0;0;0;33;6;0;1;0;2;1;198;0;0;9;48;3;5;3;77;0;6;0;95;0;2;2;29;2;9;14;11;0;8;1;0;0;0;9;187;7;4;19;55;15;18
"119";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Vorticella";"Vorticella_campanula";1;1;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;3;2;1;0;0;0;0;1;0;0;2;0;0;1;0;0;2;0;0;0;2;0;0;2;0;1;0
"120";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Vorticella";"Vorticella_citrina";0;0;0;0;1;5;0;1;0;0;0;0;0;0;0;0;1;0;0;32;90;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"121";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Vorticella";"Vorticella_convallaria";0;0;0;0;1;0;0;2;0;0;0;0;3;0;0;1;1;0;1;0;8;0;1;1;6;0;0;2;0;0;1;0;7;0;1;1;5;0;3;0;1;0;2;0;1;0;0
"122";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Vorticella";"Vorticella_fusca";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"123";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Vorticella";"Vorticella_gracilis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"124";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Vorticella";"Vorticella_microstoma";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3;2;5;0;0;0;0;0;0;7;6;4;9;0;0;0;1;0;0;0;1;0;0;0;4;0;0;0;0
"125";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Vorticella";"Vorticella_similis";0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;7;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;1;0;0
"126";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Vorticellides";"Vorticellides_aquadulcis";0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1
"127";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Vorticellides";"Vorticellides_astyliformis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"128";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Sessilida";"Zoothamnium_1";"Zoothamnium_zhanjiangense";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"129";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Vaginicolidae";"Vaginicola";"Vaginicola_crystallina";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"130";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Vaginicolidae";"Vaginicola_1";"Vaginicola_1_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"131";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Vaginicolidae";"Vaginicolidae_X";"Vaginicolidae_X_sp";0;3;1;0;0;3;4;0;3;0;0;0;8;0;0;3;0;0;2;5;28;0;7;2;1;0;0;0;4;0;0;1;0;0;0;1;2;0;0;1;7;4;0;5;2;1;2
"132";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Zoothamniidae";"Zoothamnium_2";"Zoothamnium_ignavum";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"133";"Alveolata";"Ciliophora";"Oligohymenophorea";"Peritrichia_2";"Zoothamniidae";"Zoothamnium_2";"Zoothamnium_pluma";0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"134";"Alveolata";"Ciliophora";"Oligohymenophorea";"Scuticociliatia_1";"Philasterida";"Philasterida_X";"Philasterida_X_sp";0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"135";"Alveolata";"Ciliophora";"Oligohymenophorea";"Scuticociliatia_1";"Philasterida";"Uronemella";"Uronemella_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"136";"Alveolata";"Ciliophora";"Oligohymenophorea";"Scuticociliatia_1";"Pseudocohnilembidae";"Pseudocohnilembus";"Pseudocohnilembus_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"137";"Alveolata";"Ciliophora";"Oligohymenophorea";"Scuticociliatia_1";"Thigmophryidae";"Myxophyllum";"Myxophyllum_sp";0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"138";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_4";"Chilodonellidae";"Chilodonella";"Chilodonella_acuta";0;0;3;0;0;0;0;0;23;6;17;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2;0;0;0;5;0;1;6;0;0;0;0;1;0
"139";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_4";"Chilodonellidae";"Chilodonella";"Chilodonella_parauncinata";0;0;1;0;0;0;1;0;12;1;11;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0
"140";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_4";"Chilodonellidae";"Chilodonella";"Chilodonella_piscicola";0;0;0;0;1;0;6;0;81;23;67;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;1;3;0;0;0;2;0;0;0;8;0;0;19;0;0;0;0;2;0
"141";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_4";"Chilodonellidae";"Chilodonella";"Chilodonella_sp";0;2;1;0;0;0;1;0;43;21;61;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;16;0;0;0;0;0;0
"142";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_4";"Chilodonellidae";"Chilodonella";"Chilodonella_uncinata";0;0;0;0;0;0;0;0;16;6;32;0;1;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0
"143";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_4";"Chilodonellidae";"Chilodonellidae_X";"Chilodonellidae_X_sp";5;7;0;13;14;8;15;9;13;1;12;42;50;0;65;12;4;0;13;214;402;38;185;3;3;0;0;3;15;2;8;3;2;0;1;0;0;0;0;14;13;3;0;0;0;0;0
"144";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_4";"Chilodonellidae";"Pseudochilodonopsis";"Pseudochilodonopsis_fluviatilis";0;0;0;2;1;0;0;0;1;0;0;1;15;0;1;1;1;0;0;28;93;10;23;0;1;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0
"145";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_4";"Chilodonellidae";"Pseudochilodonopsis";"Pseudochilodonopsis_mutabilis";0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"146";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_4";"Chilodonellidae";"Pseudochilodonopsis";"Pseudochilodonopsis_quadrivacuolata";0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;18;38;4;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"147";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_4";"Chilodonellidae";"Pseudochilodonopsis";"Pseudochilodonopsis_sp";0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"148";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_4";"Chilodonellidae";"Trithigmostoma";"Trithigmostoma_cucullulus";0;0;0;0;0;1;14;3;7;0;10;2;38;0;0;1;0;1;0;31;50;4;33;0;0;0;3;0;19;0;7;1;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0
"149";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_4";"Chilodonellidae";"Trithigmostoma";"Trithigmostoma_steini";0;0;0;0;0;1;41;1;16;5;37;5;147;1;8;3;4;0;1;20;46;2;22;1;0;0;7;7;47;5;8;2;0;0;0;0;0;0;0;0;8;12;0;2;0;0;0
"150";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_5";"Chlamydodontidae";"Chlamydodon";"Chlamydodon_excocellatus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"151";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_5";"Chlamydodontidae";"Chlamydodon";"Chlamydodon_obliquus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"152";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_7";"Hartmannulidae";"Aegyriana";"Aegyriana_cf._oliva";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"153";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_7";"Hartmannulidae";"Hartmannulidae_X";"Hartmannulidae_X_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"154";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_8";"Dysteriidae";"Dysteria_1";"Dysteria_1_sp";0;0;0;0;4;0;3;3;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"155";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_8";"Dysteriidae";"Dysteria_2";"Dysteria_2_sp";0;0;0;0;6;0;3;3;0;0;0;0;0;0;0;0;0;0;0;6;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"156";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_8";"Dysteriidae";"Dysteriidae_X";"Dysteriidae_X_sp";0;0;0;0;11;4;13;11;0;0;2;0;0;0;0;1;0;0;0;18;6;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"157";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_8";"Dysteriidae";"Microdysteria";"Microdysteria_decora";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"158";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_8";"Dysteriidae";"Microxysma";"Microxysma_acutum";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"159";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_8";"Dysteriidae";"Trochilia";"Trochilia_petrani";0;0;0;0;15;3;14;15;0;0;1;0;0;0;0;0;2;0;0;18;18;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"160";"Alveolata";"Ciliophora";"Phyllopharyngea";"Cyrtophoria_8";"Dysteriidae";"Trochilia";"Trochilia_sp";0;0;0;0;16;13;9;9;0;0;0;0;0;0;0;0;0;0;0;17;16;3;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"161";"Alveolata";"Ciliophora";"Phyllopharyngea";"Suctoria";"Acinetidae_2";"Acineta";"Acineta_compressa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"162";"Alveolata";"Ciliophora";"Phyllopharyngea";"Suctoria";"Acinetidae_2";"Acineta";"Acineta_tuberosa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"163";"Alveolata";"Ciliophora";"Phyllopharyngea";"Suctoria";"Acinetidae_2";"Acineta_1";"Acineta_1_sp";0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0
"164";"Alveolata";"Ciliophora";"Phyllopharyngea";"Suctoria";"Ephelotidae";"Ephelota";"Ephelota_gemmipara";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"165";"Alveolata";"Ciliophora";"Phyllopharyngea";"Suctoria";"Ephelotidae";"Ephelota";"Ephelota_gigantea";1;13;1;3;0;0;0;1;0;0;0;7;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"166";"Alveolata";"Ciliophora";"Phyllopharyngea";"Suctoria";"Ephelotidae";"Ephelota";"Ephelota_sp";0;2;0;1;0;0;0;1;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
