"";"Domain";"Phylum";"Class";"Order";"Family";"Genus";"Species";"AD_DNF";"AD_EFF";"AD_INF";"AD_NFC";"AH_DNF";"AH_EFF";"AH_INF";"AH_NFC";"BE_EFF";"BE_INF";"BE_NFC";"EM_DNF";"EM_EFF";"EM_INF";"EM_NFC";"FD_DNF";"FD_EFF";"FD_INF";"FD_NFC";"FR_DNF";"FR_EFF";"FR_INF";"FR_NFC";"MN_DNF";"MN_EFF";"MN_INF";"MN_NFC";"TE_DNF";"TE_EFF";"TE_INF";"TE_NFC";"TG_DNF";"TG_EFF";"TG_INF";"TG_NFC";"TU_DNF";"TU_EFF";"TU_INF";"TU_NFC";"WT_DNF";"WT_EFF";"WT_INF";"WT_NFC";"ZR_DNF";"ZR_EFF";"ZR_INF";"ZR_NFC"
"9077";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Stenotrophomonas";"uncultured|soil|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"9078";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Stenotrophomonas";"uncultured|Stenotrophomonas|sp";1;0;1;7;7;1;2;6;0;2;3;8;1;4;7;7;0;2;9;8;0;0;8;14;3;2;14;8;1;0;9;4;0;3;13;5;0;5;9;3;0;2;8;0;0;2;0
"9079";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Stenotrophomonas";"uncultured|Xanthomonadales|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9080";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Stenotrophomonas";"unidentified|marine|bacterioplankton";0;1;6;4;0;1;1;0;0;1;4;2;0;2;0;4;0;3;2;0;4;3;0;0;0;11;0;0;0;5;1;0;0;11;0;1;0;12;4;3;0;4;0;0;0;6;1
"9081";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Stenotrophomonas";"Xanthomonas|sp.|oral|clone|AY088";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9082";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Tahibacter";"Tahibacter|aquaticus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9083";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Tahibacter";"uncultured|bacterium";0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;1;0;0;1;0;2;2;0;0;0;0;0;1;0;0;0;3;1;0;0;0;1;0;1;0;0;1;0;0;0
"9084";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Tahibacter";"uncultured|Dokdonella|sp";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9085";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Thermomonas";"bacterium|enrichment|culture|clone|A1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"9086";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Thermomonas";"Thermomonas|brevis";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9087";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Thermomonas";"Thermomonas|fusca|DSM|15424";0;0;1;4;3;3;6;6;1;0;8;10;1;0;5;5;0;1;10;9;1;1;7;19;6;2;17;10;1;0;10;6;0;0;11;7;0;1;12;2;3;4;8;1;1;2;1
"9088";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Thermomonas";"Thermomonas|sp.|7B-400";4;2;0;0;0;2;0;0;3;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9089";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Thermomonas";"Thermomonas|sp.|K-bf-R2A-11.3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9090";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Thermomonas";"Thermomonas|sp.|lyso-lm521";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9091";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Thermomonas";"Thermomonas|sp.|ROi19";0;0;0;0;0;0;1;2;0;0;3;4;0;3;1;1;0;0;0;3;0;0;4;4;3;1;2;5;0;0;4;0;0;0;1;1;0;2;1;0;0;7;1;0;1;2;1
"9092";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Thermomonas";"uncultured|bacterium";46;17;9;97;90;29;26;134;17;7;138;190;19;14;128;185;28;16;185;127;21;2;116;178;57;19;156;163;5;8;162;78;8;13;122;170;8;12;114;86;50;18;91;4;0;14;0
"9093";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Thermomonas";"uncultured|gamma|proteobacterium";0;0;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0
"9094";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Thermomonas";"uncultured|Thermomonas|sp";4;1;0;10;8;3;0;7;2;0;10;20;0;0;16;16;1;0;12;9;2;0;9;28;5;2;20;19;2;2;19;9;3;0;33;12;0;1;15;5;4;2;28;0;0;1;0
"9095";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Thermomonas";"Xanthomonas|sp.|PG-07";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9096";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"uncultured";"Aquimonas|sp.|enrichment|culture|clone|03SUJ1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
"9097";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"uncultured";"Stenotrophomonas|sp.|canine|oral|taxon|224";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9098";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"uncultured";"uncultured|actinobacterium";0;1;5;4;29;2;1;24;3;0;19;18;6;7;13;48;6;4;46;23;4;0;17;91;16;7;65;39;3;2;68;10;11;0;27;20;0;0;17;3;5;1;34;16;1;0;16
"9099";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"uncultured";"uncultured|bacterium";9;7;2;13;67;20;14;74;32;4;99;53;7;19;33;142;6;21;150;204;92;1;257;138;41;23;95;105;11;8;126;76;20;14;118;50;4;10;42;69;44;15;80;76;16;14;104
"9100";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"uncultured";"uncultured|Dokdonella|sp";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9101";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"uncultured";"uncultured|gamma|proteobacterium";1;1;0;7;20;0;1;14;2;0;10;13;2;3;6;66;4;11;75;68;33;1;94;35;8;5;20;27;2;2;35;21;3;0;17;15;0;0;11;19;15;3;16;34;7;4;31
"9102";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"uncultured";"uncultured|proteobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9103";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"uncultured";"uncultured|Pseudomonas|sp";1;0;0;0;1;0;1;3;0;0;0;2;0;0;0;1;0;0;4;4;1;0;8;7;1;0;1;1;0;0;4;1;0;0;2;0;0;0;0;4;2;0;0;7;0;1;1
"9104";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"uncultured";"uncultured|soil|bacterium";0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;4;0;0;2;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;2;0;0;1;0;1;1;0;0;0;0;0;0
"9105";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"uncultured";"uncultured|Xanthomonadaceae|bacterium";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"9106";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"uncultured";"uncultured|Xanthomonadales|bacterium";1;0;0;3;9;5;0;5;0;0;2;14;3;1;12;8;0;0;8;6;3;0;8;16;6;1;10;18;0;1;21;10;4;1;19;11;0;0;5;8;2;2;9;0;1;1;0
"9107";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"uncultured|bacterium";"uncultured|bacterium";0;0;0;0;2;0;1;1;1;0;1;2;1;0;1;2;0;0;0;15;2;0;9;2;1;1;0;2;0;0;3;0;0;1;3;0;0;0;0;0;0;0;2;0;0;0;0
"9108";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Wohlfahrtiimonas";"bacterium|KBL006";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9109";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Wohlfahrtiimonas";"Wohlfahrtiimonas|chitiniclastica|SH04";0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"9110";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xanthomonas";"Luteimonas|sp.|R-37032";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9111";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xanthomonas";"uncultured|Acidobacterium|sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9112";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xanthomonas";"uncultured|bacterium";0;0;0;1;6;1;8;11;2;0;11;2;0;0;6;1;2;0;1;3;0;0;2;4;2;3;13;1;1;3;3;1;0;0;1;3;0;1;2;0;1;1;2;0;0;5;1
"9113";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xanthomonas";"uncultured|gamma|proteobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9114";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xanthomonas";"uncultured|Lysobacter|sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9115";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xanthomonas";"uncultured|Xanthomonadaceae|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9116";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xanthomonas";"uncultured|Xanthomonas|sp";2;0;0;2;3;2;5;1;0;1;4;2;1;0;6;7;0;0;6;6;0;0;2;8;0;1;2;3;0;4;6;6;0;1;4;1;0;3;8;2;2;2;2;0;0;2;0
"9117";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xanthomonas";"Xanthomonas|axonopodis|pv.|aurantifolii";2;1;1;4;4;0;4;3;2;1;6;7;2;6;9;10;1;2;7;4;2;0;9;9;3;0;5;6;0;5;9;3;1;1;4;7;0;2;5;4;4;4;6;0;0;3;0
"9118";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xanthomonas";"Xanthomonas|axonopodis|pv.|dieffenbachiae";0;0;0;0;0;0;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
"9119";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xanthomonas";"Xanthomonas|axonopodis|pv.|manihotis|str.|CFBP1851";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9120";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xanthomonas";"Xanthomonas|axonopodis|pv.|syngonii";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"9121";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xanthomonas";"Xanthomonas|campestris|pv.|campestris|str.|8004";0;0;0;0;0;0;0;2;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0
"9122";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xanthomonas";"Xanthomonas|campestris|pv.|musacearum|NCPPB|4384";5;0;2;4;14;2;3;17;0;1;7;26;1;8;27;19;0;1;18;12;1;3;14;29;0;3;20;25;2;2;15;10;3;7;17;15;4;2;11;14;10;2;15;1;0;3;1
"9123";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xanthomonas";"Xanthomonas|sacchari";3;0;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9124";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xanthomonas";"Xanthomonas|translucens|pv.|graminis";5;1;3;5;6;1;0;5;0;1;7;6;5;1;7;6;1;0;3;55;33;1;55;15;2;2;9;12;1;1;9;3;2;4;9;11;0;3;5;3;7;3;6;0;0;4;1
"9125";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xanthomonas";"Xanthomonas|translucens|pv.|undulosa";1;0;0;0;2;1;0;1;0;1;0;3;0;1;0;2;1;1;2;3;0;0;2;2;1;2;4;0;0;0;2;2;0;1;0;2;1;4;2;0;0;2;0;0;0;2;0
"9126";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xylella";"uncultured|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0
"9127";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadaceae";"Xylella";"uncultured|compost|bacterium";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9128";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"Acidibacter";"Punica|granatum|(pomegranate)";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"9129";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"Acidibacter";"uncultured|bacterium";7;2;0;5;8;0;0;14;2;1;6;20;8;1;15;13;0;0;15;10;0;0;3;29;2;0;23;20;2;0;18;32;0;0;6;18;0;1;14;25;13;1;4;24;0;2;22
"9130";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"Acidibacter";"uncultured|proteobacterium";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0
"9131";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"Acidibacter";"uncultured|Pseudomonadales|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9132";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"Acidibacter";"uncultured|soil|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"9133";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"Candidatus|Competibacter";"Candidatus|Competibacter|denitrificans|Run_A_D11";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
"9134";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"Candidatus|Competibacter";"Candidatus|Contendobacter|odensis|Run_B_J11";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3;7;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;1;0;0;1
"9135";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"Candidatus|Competibacter";"uncultured|bacterium";5;1;11;3;8;5;2;17;44;6;95;12;1;7;7;322;47;320;288;4;0;1;2;16;1;14;8;3;2;3;3;13;5;2;16;16;2;9;21;10;3;4;16;16;4;6;22
"9136";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"Candidatus|Competibacter";"uncultured|Candidatus|Competibacter|sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"9137";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"Candidatus|Competibacter";"uncultured|gamma|proteobacterium";0;1;0;0;0;0;0;0;4;2;10;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;3;0;0;0;0
"9138";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"Candidatus|Competibacter";"uncultured|proteobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"9139";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"Candidatus|Competibacter";"uncultured|soil|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9140";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"Plasticicumulans";"uncultured|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"9141";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"Steroidobacter";"uncultured|bacterium";0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;1;1;0;0;0;2;0;0;1;0;0;0;1;0;0;0;0
"9142";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"Steroidobacter";"uncultured|soil|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"9143";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"Steroidobacter";"uncultured|Xanthomonadaceae|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0
"9144";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"uncultured";"uncultured|bacterium";0;0;2;0;8;1;0;9;0;0;0;4;2;0;1;3;0;1;4;0;0;0;0;2;2;0;14;1;0;0;9;7;9;0;21;12;1;0;6;9;11;0;14;2;0;0;10
"9145";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"uncultured";"uncultured|gamma|proteobacterium";1;0;0;0;1;1;0;0;0;0;0;2;0;1;0;2;0;1;0;0;0;0;0;1;2;0;5;0;1;0;2;0;0;0;6;4;0;0;0;1;0;0;0;0;0;0;0
"9146";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"uncultured";"uncultured|prokaryote";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0
"9147";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"uncultured";"uncultured|proteobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"9148";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"uncultured";"uncultured|Sinobacteraceae|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;1;1;0;0;1;0;1;0;7;0;0;0;0
"9149";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"uncultured";"uncultured|soil|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"9150";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomonadales";"Xanthomonadales|Incertae|Sedis";"uncultured|bacterium";"uncultured|bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"9151";"Bacteria";"Proteobacteria";"JTB23";"uncultured|bacterium";"uncultured|bacterium";"uncultured|bacterium";"uncultured|bacterium";0;0;0;0;0;0;0;0;16;10;15;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1
"9152";"Bacteria";"Proteobacteria";"JTB23";"uncultured|gamma|proteobacterium";"uncultured|gamma|proteobacterium";"uncultured|gamma|proteobacterium";"uncultured|gamma|proteobacterium";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
