"";"Supergroup";"Phylum";"Class";"Order";"Family";"Genus";"Species";"AD_DNF";"AD_EFF";"AD_INF";"AD_NFC";"AH_DNF";"AH_EFF";"AH_INF";"AH_NFC";"BE_EFF";"BE_INF";"BE_NFC";"EM_DNF";"EM_EFF";"EM_INF";"EM_NFC";"FD_DNF";"FD_EFF";"FD_INF";"FD_NFC";"FR_DNF";"FR_EFF";"FR_INF";"FR_NFC";"MN_DNF";"MN_EFF";"MN_INF";"MN_NFC";"TE_DNF";"TE_EFF";"TE_INF";"TE_NFC";"TG_DNF";"TG_EFF";"TG_INF";"TG_NFC";"TU_DNF";"TU_EFF";"TU_INF";"TU_NFC";"WT_DNF";"WT_EFF";"WT_INF";"WT_NFC";"ZR_DNF";"ZR_EFF";"ZR_NFC";"ZR~R1_INF";"ZR~R2_INF";"ZR~R3_INF"
"1265";"Excavata";"Discoba";"Euglenozoa";"Diplonemea";"Diplonemea_X";"Rhynchopus";"Rhynchopus_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1266";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Colacium";"Colacium_mucronatum";0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
"1267";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Colacium";"Colacium_sp";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
"1268";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Euglena";"Euglena_acus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1269";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Euglena";"Euglena_agilis";0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0
"1270";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Euglena";"Euglena_chadefaudii";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0
"1271";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Euglena";"Euglena_communis";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0
"1272";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Euglena";"Euglena_exilis";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1273";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Euglena";"Euglena_geniculata";0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1274";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Euglena";"Euglena_gracilis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;1;0
"1275";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Euglena";"Euglena_hiemalis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;2;2;0
"1276";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Euglena";"Euglena_intermedia_var._acidophila";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1277";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Euglena";"Euglena_longa";0;6;0;0;2;0;0;0;3;1;0;0;29;0;1;3;43;13;0;0;8;0;0;1;3;0;0;0;6;0;0;0;0;1;0;0;3;1;0;0;58;0;0;3;7;2;45;44;16
"1278";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Euglena";"Euglena_quartana";0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;20;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;104;0;0;9;38;6;98;48;30
"1279";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Euglena";"Euglena_sp";0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;3;1;3
"1280";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Euglena";"Euglena_stellata";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;29;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1281";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Euglena";"Euglena_viridis";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
"1282";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Euglenaria";"Euglenaria_anabaena";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;2;8;2;0;0;0;0;0;0;0
"1283";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Heteronema";"Heteronema_exaratum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24;0;0;0;0;0;0;0;0
"1284";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Lepocinclis";"Lepocinclis_spirogyroides";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1285";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Monomorphina";"Monomorphina_aenigmatica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"1286";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Monomorphina";"Monomorphina_pyrum";0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1287";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Phacus";"Phacus_alatus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0
"1288";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Phacus";"Phacus_oscillans";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"1289";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Phacus";"Phacus_pleuronectes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"1290";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Phacus";"Phacus_warszewiczii";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;1;2
"1291";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Trachelomonas";"Trachelomonas_lefevrei";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1292";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenales";"Trachelomonas";"Trachelomonas_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0
"1293";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenida_X";"Anisonema";"Anisonema_acinus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"1294";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Euglenida_X";"Anisonema";"Anisonema_sp";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1295";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Eutreptiales";"Eutreptiella";"Eutreptiella_eupharyngea";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"1296";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Peranemadales";"Peranema";"Peranema_trichophorum";167;95;37;63;207;177;105;373;36;11;25;10591;4947;20;12287;18044;6962;1741;12949;4;59;2;0;1781;678;50;1722;2115;13499;275;1660;831;3751;310;742;7338;632;346;8077;760;10193;1089;469;10743;4868;12011;7643;4708;4075
"1297";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Petalomonadales";"Notosolenus";"Notosolenus_ostium";26;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"1298";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Petalomonadales";"Notosolenus";"Notosolenus_urceolatus";12;8;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
"1299";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Petalomonadales";"Petalomonadales_X";"Petalomonadales_X_sp";41;5799;453;31;670;1709;526;2226;904;422;339;16;109;109;30;73;367;899;49;171;5730;657;57;32;48;329;24;22;278;191;18;214;895;470;133;246;281;238;186;2279;6505;1011;1494;35;95;32;545;635;580
"1300";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Petalomonadales";"Petalomonas";"Petalomonas_cantuscygni";9;31;5;3;2;13;6;10;53;4;19;0;3;3;0;0;14;7;1;8;30;2;11;2;2;4;0;0;8;5;0;0;18;8;0;0;21;3;3;20;358;49;24;0;5;1;15;9;7
"1301";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Petalomonadales";"Petalomonas";"Petalomonas_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1302";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Petalomonadales";"Petalomonas";"Petalomonas_sphagnophila";3;9;2;1;0;1;0;0;0;0;0;0;1;0;0;5;1;5;1;1;1;0;0;0;0;0;0;0;5;0;0;20;5;5;13;3;6;1;1;0;4;0;0;0;0;0;1;3;0
"1303";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Pleotidales";"Entosiphon";"Entosiphon_sp";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;4;0;0;4;0;0;0;19;0;0;0;0;0;1;0;0
"1304";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Pleotidales";"Entosiphon";"Entosiphon_sulcatum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0
"1305";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Rhabdomonadales";"Astasia";"Astasia_comma";0;11;0;0;0;0;0;0;0;0;0;0;9;0;0;0;6;5;0;0;0;0;0;0;2;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;3;3
"1306";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Rhabdomonadales";"Astasia";"Astasia_curvata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"1307";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Rhabdomonadales";"Astasia";"Astasia_torta";0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;7;0;0;0;0;1;2;0;0
"1308";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Rhabdomonadales";"Distigma";"Distigma_curvatum";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;8;0;0;0;0;0;0;0;0
"1309";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Rhabdomonadales";"Distigma";"Distigma_proteus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
"1310";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Rhabdomonadales";"Distigma";"Distigma_proteus_var._longicauda";0;6;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;6;0;0;0;0;0;0;0;0
"1311";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Rhabdomonadales";"Gyropaigne";"Gyropaigne_lefevrei";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
"1312";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Rhabdomonadales";"Menoidium";"Menoidium_bibacillatum";0;4;5;0;0;0;0;0;1;1;0;0;2;0;0;0;5;5;0;0;0;0;0;0;0;0;0;1;40;3;0;0;1;0;0;0;8;0;1;0;31;2;0;0;1;2;7;4;14
"1313";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Rhabdomonadales";"Menoidium";"Menoidium_gibbum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"1314";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Rhabdomonadales";"Menoidium";"Menoidium_pellucidum";0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;10;1;0;0;0;0;1;1;1
"1315";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Rhabdomonadales";"Menoidium";"Menoidium_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0
"1316";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Rhabdomonadales";"Parmidium";"Parmidium_scutulum";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"1317";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Rhabdomonadales";"Rhabdomonas";"Rhabdomonas_costata";4;27;28;5;0;0;0;0;0;0;1;0;17;0;0;0;4;2;1;2;2;0;0;0;14;0;0;0;27;0;0;0;2;0;0;0;15;1;0;0;61;0;0;0;1;0;3;0;1
"1318";"Excavata";"Discoba";"Euglenozoa";"Euglenida";"Rhabdomonadales";"Rhabdomonas";"Rhabdomonas_incurva";3;10;9;0;2;1;0;2;0;0;0;0;3;0;0;1;14;2;2;1;1;0;0;0;2;0;0;1;48;0;4;0;1;0;3;0;17;0;1;0;61;1;0;0;1;0;4;6;5
"1319";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Bodonidae";"Bodo";"Bodo_celer";0;12;2;0;0;2;3;0;0;6;0;0;0;0;0;0;1;2;0;0;4;17;0;0;0;0;0;0;1;3;1;0;3;0;0;0;97;0;0;0;0;0;0;0;30;0;7;3;4
"1320";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Bodonidae";"Bodo";"Bodo_rostratus";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1321";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Bodonidae";"Bodo";"Bodo_saltans";3067;15636;308;1016;26;31;107;48;92048;69281;16066;35671;4226;2056;30494;74119;166306;89556;39926;148;20007;434;74;4889;736;1915;5308;1716;3361;1657;1550;82;6023;425;54;6116;11759;764;8137;368;2663;347;183;1252;1263;3986;3367;3748;3214
"1322";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Bodonidae";"Bodo";"Bodo_sp";32;65;19;7;3;12;41;5;753;441;111;272;55;8;250;2208;3132;1180;1371;2;55;23;6;100;33;51;119;21;96;34;30;3;44;43;4;94;107;28;139;16;54;17;7;28;15;42;110;125;106
"1323";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Bodonidae";"Bodo";"Bodo_uncinatus";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1324";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Bodonidae";"Bodonidae_X";"Bodonidae_X_sp";4893;1353;525;5678;742;98;1494;3718;6;31;0;3139;730;1166;2693;1911;969;1369;1254;17;1162;188;0;3877;391;162;3906;636;296;55;579;96;472;22;43;78;359;9;85;272;525;356;211;5246;978;10902;2552;2572;1796
"1325";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Eubodonid";"Eubodonid_X";"Eubodonid_X_sp";38;152;48;22;1;13;45;14;1639;1068;250;843;75;21;587;1490;2586;1036;988;3;205;36;0;178;25;49;221;29;74;32;32;3;134;39;1;69;126;31;100;6;125;45;3;62;25;145;199;218;181
"1326";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Kinetoplastida_X";"Kinetoplastida_XX";"Kinetoplastida_XX_sp";0;0;0;0;101;30;22;1033;5;5;0;488;3;9;463;2;7;0;1;2;0;0;0;1;0;0;4;1;0;1;0;11;262;1;0;0;18;0;1;0;3;0;0;45;19;615;45;32;34
"1327";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Neobodonid";"Cruzella";"Cruzella_marina";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;44;3;0;41;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
"1328";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Neobodonid";"Cryptaulaxoides-like";"Cryptaulaxoides-like_sp";1;0;0;1;0;0;1;5;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1329";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Neobodonid";"Dimastigella";"Dimastigella_trypaniformis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2
"1330";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Neobodonid";"Klosteria";"Klosteria_bodomorphis";1;0;3;0;49;6;4;217;4;2;0;81;3;2;66;44;15;1;27;0;0;1;0;87;2;2;118;2;0;2;0;2;76;1;0;8;24;0;12;5;7;2;0;41;17;101;3;6;5
"1331";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Neobodonid";"Neobodo";"Neobodo_curvifilus";78;112;236;47;8;18;79;36;34;227;7;26;21;52;26;31;66;326;13;4;47;193;0;33;13;143;25;19;107;146;23;4;10;181;1;31;53;198;40;5;85;204;6;25;12;115;451;453;507
"1332";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Neobodonid";"Neobodo";"Neobodo_designis";79;90;6;415;489;45;342;1304;179;202;26;220;89;17;214;25;163;66;13;0;66;87;1;303;69;21;247;24;29;30;24;5;77;47;3;0;496;17;5;131;186;32;80;67;285;143;140;110;94
"1333";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Neobodonid";"Neobodo";"Neobodo_saliens";3;0;0;0;0;0;0;11;0;0;0;1;3;0;3;0;0;0;0;0;1;0;0;7;0;0;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"1334";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Neobodonid";"Neobodo";"Neobodo_sp";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1335";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Neobodonid";"Neobodonid_X";"Neobodonid_sp";49;4;0;19;62;9;12;277;0;2;0;99;24;7;63;15;11;6;10;0;7;0;0;101;4;2;83;2;5;2;3;0;57;0;1;2;32;0;2;4;11;1;0;34;5;127;14;16;15
"1336";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Neobodonid";"Neobodonid_X";"Neobodonid_X_sp";50;20;2;14;47;10;10;602;67;55;8;79;30;1;61;5;22;10;2;0;14;2;0;165;10;1;161;7;5;1;0;0;52;3;0;0;27;2;1;0;8;0;0;3;10;54;5;10;6
"1337";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Neobodonid";"Rhynchobodo";"Rhynchobodo_ATCC50359";0;0;0;0;0;0;0;0;0;3;0;0;1;0;1;3;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1338";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Neobodonid";"Rhynchobodo";"Rhynchobodo_sp";2;0;0;0;384;14;17;1121;1;0;0;378;19;75;324;479;91;47;348;0;0;0;0;12;4;0;19;0;0;0;1;20;155;0;7;74;31;0;89;3;8;5;2;285;148;499;65;48;65
"1339";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Neobodonid";"Rhynchomonas";"Rhynchomonas_nasuta";705;187;52;2146;380;116;578;1597;255;275;61;17;6;3;8;65;52;51;30;6;212;160;6;8849;822;166;10003;322;152;17;243;119;741;19;62;138;415;9;192;115;240;59;90;201;157;489;80;147;106
"1340";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Parabodonid";"Cryptobia";"Cryptobia_helicis";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1341";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Parabodonid";"Parabodo";"Parabodo_caudatus";51;1007;1279;44;43;291;703;106;419;1182;56;45;152;253;29;75;582;1509;31;5;467;756;1;59;119;919;35;31;795;609;32;2;99;1128;0;124;562;893;138;12;1736;840;8;25;111;67;2362;2400;2506
"1342";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Parabodonid";"Parabodo";"Parabodo_nitrophilus";6;157;281;8;15;118;317;23;115;482;13;5;22;84;9;6;94;230;4;0;108;296;4;6;35;207;5;4;68;82;1;0;64;565;1;22;89;196;30;5;390;204;2;8;28;8;767;922;1032
"1343";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Parabodonid";"Procryptobia";"Procryptobia_sorokini";0;15;50;0;1;3;105;2;10;59;1;1;0;9;1;0;3;21;0;0;6;65;0;0;2;54;2;0;6;36;0;0;0;88;0;2;23;18;2;0;37;60;0;0;0;0;114;122;103
"1344";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Parabodonid";"Procryptobia";"Procryptobia_sp";0;6;16;0;1;1;47;1;2;29;1;1;0;8;2;0;0;4;0;2;4;23;0;0;3;25;1;0;6;18;0;0;0;37;0;0;12;13;1;0;14;15;0;0;0;0;42;28;40
"1345";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Prokinetoplastidae";"Ichthyobodo";"Ichthyobodo_sp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1346";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Prokinetoplastidae";"Perkinsiella-like";"Perkinsiella-like_sp";0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"1347";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Prokinetoplastidae";"Prokinetoplastidae_X";"Prokinetoplastidae_X_sp";0;144;0;0;0;15;0;3;0;2;0;0;14;0;0;18;146;10;9;0;110;2;0;0;0;0;0;0;15;2;0;0;23;0;0;17;30;7;13;61;182;31;43;7;10;15;4;7;3
"1348";"Excavata";"Discoba";"Euglenozoa";"Kinetoplastida";"Trypanosomatidae-Non-trypanosome";"Angomonas";"Angomonas_ambiguus";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
